# PB-SEC-8 -- the dependency inventory. "No analytics/telemetry SDKs; dependencies minimal
# and justified."
#
# EVERY MODULE THE BUILD RESOLVES, not the three the build file declares. The set is derived
# from android/gradle/verification-metadata.xml (PB-SEC-14's artifact), which enumerates what
# ACTUALLY resolves with a checksum for each -- so a transitive pull is as visible here as a
# declared one. An inventory read off `implementation` lines would report a clean bill of
# health for an app that ships the Google Play Services client stack.
#
# Regenerate after any dependency change, from android/:
#     ./gradlew :app:dependencies --write-locks
#     ./gradlew --write-verification-metadata sha256 :app:dependencies
# then rebuild this table and REVIEW THE DIFF. A new row is a new thing in the app.
#
# THREE CLASSES OF ROW, and the difference matters to a reviewer:
#   ships in the APK        -- on releaseRuntimeClasspath; runs on the user's handset.
#   test classpath only     -- on no variant runtime classpath; never packaged.
#   build classpath only    -- resolved to configure the build; runs on the build host, with
#                              full privileges on the machine that signs the release, which is
#                              why it is checksum-verified all the same.
#
# NO ANALYTICS, TELEMETRY, ATTRIBUTION OR CRASH-REPORTING MODULE IS PRESENT in any of the
# three. That is asserted, not claimed: android/gate/s18_sec8_depinventory_test.go matches a
# denylist against this same resolved closure. The absence of a crash reporter is deliberate
# and is recorded again in android/app/build.gradle.kts, because a reader who does not find it
# stated will eventually add one to "fix" the gap.
#
# Columns: module <TAB> why <TAB> requirement
com.google.android.play:integrity	Ships in the APK and is named directly. It is the Google Play Integrity Standard API client used only to bind installation registration to the licensed PLAY_RECOGNIZED dev.swarm.phone build; unavailable or refused integrity leaves push foreground-only.	PG-AUTH-11,PG-AUTH-13,PB-SEC-8
com.google.android.gms:play-services-base	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.android.gms:play-services-basement	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.android.gms:play-services-cloud-messaging	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.android.gms:play-services-stats	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.android.gms:play-services-tasks	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.android.gms:strict-version-matcher-plugin	Gradle build classpath only: transitive dependency of com.google.gms:google-services (its Play Services version-consistency checker). Resolved on every build -- including CI's plugin-absent shape -- because the plugin pin lives on the root build classpath; runs on the build host and is never packaged into the APK. Checksum-verified like the rest of that classpath.	PB-PUSH-9,PB-SEC-14
com.google.android:annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.api.grpc:proto-google-common-protos	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.auto.service:auto-service	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.auto.service:auto-service-aggregator	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.auto.service:auto-service-annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.auto.value:auto-value-annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.auto.value:auto-value-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.auto:auto-common	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.auto:auto-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.code.findbugs:jsr305	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.code.gson:gson	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.code.gson:gson-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.crypto.tink:tink	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.dagger:dagger	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.errorprone:error_prone_annotation	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.errorprone:error_prone_annotations	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging; no source in this module names it directly.	PB-SEC-8
com.google.errorprone:error_prone_parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.firebase:firebase-annotations	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-common	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-common-ktx	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-components	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-datatransport	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-encoders	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-encoders-json	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-encoders-proto	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-iid-interop	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-installations	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-installations-interop	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-measurement-connector	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging: it is part of the Play Services / Firebase client stack that com.google.firebase:firebase-messaging drags in, which is the cost PB-PUSH-9 accepts and PB-PAIR-3 refused to pay twice. It is not an analytics or crash-reporting module.	PB-PUSH-9,PB-SEC-8
com.google.firebase:firebase-messaging	The ONLY way this app can be woken while backgrounded, and the class SwarmMessagingService extends. Its cost is the Play Services client stack: it pulls com.google.android.gms play-services-basement, -base, -tasks, -stats and -cloud-messaging plus the datatransport modules into the APK, which is why the resolved closure is not three modules. PB-PAIR-3 rejected ML Kit on exactly these grounds; this dependency is accepted because PB-PUSH-9 has no alternative, and firebase-analytics, -crashlytics and -perf are all absent.	PB-PUSH-9,PB-PUSH-4,PB-PAIR-3
com.google.flatbuffers:flatbuffers-java	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.gms.google-services:com.google.gms.google-services.gradle.plugin	Plugin marker POM for com.google.gms:google-services, resolved so the plugins-DSL pin in the root build script can locate that module. It carries no artifact, so nothing of it is packaged; it is checksum-verified because the metadata is what decides which bytes are.	PB-SEC-14
com.google.gms:google-services	Gradle build classpath only: the google-services plugin R3 (ADR-015) applies CONDITIONALLY in app/build.gradle.kts -- only when the operator's gitignored android/app/google-services.json exists locally -- to process the production Firebase config into resources so FirebaseApp can initialise and SwarmMessagingService receives a wake. Version pinned on the root build classpath, so it resolves on every build including CI's plugin-absent shape; runs on the build host and is never packaged into the APK.	PB-PUSH-9,PB-SEC-14
com.google.guava:failureaccess	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.guava:guava	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.guava:guava-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.guava:listenablefuture	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat; no source in this module names it directly.	PB-SEC-8
com.google.j2objc:j2objc-annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.jimfs:jimfs	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.jimfs:jimfs-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.protobuf:protobuf-bom	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.protobuf:protobuf-java	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.protobuf:protobuf-java-util	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.protobuf:protobuf-kotlin	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.protobuf:protobuf-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.testing.platform:android-device-provider-local	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testing.platform:android-driver-instrumentation	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testing.platform:android-test-plugin	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testing.platform:core	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testing.platform:core-proto	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testing.platform:launcher	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testparameterinjector:test-parameter-injector	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.google.testparameterinjector:test-parameter-injector-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.google.zxing:core	Ships in the APK. The QR decoder PB-PAIR-3 asks for and ADR-007 B21 chose: pure Java, Apache-2.0, ZERO transitive dependencies, and fully inside the artifact the release key signs -- which is the property it was chosen for over ML Kit, whose decode advantage is real but arrives as a closed native blob.	PB-PAIR-3,PB-SEC-14
com.google.zxing:zxing-parent	Parent POM of com.google.zxing:core, resolved to read that module's metadata. It carries no artifact, so nothing of it is packaged; it is checksum-verified because the metadata is what decides which bytes are.	PB-SEC-14
com.googlecode.juniversalchardet:juniversalchardet	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.ibm.icu:icu4j	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
com.squareup:javapoet	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.squareup:javawriter	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.activation:all	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.activation:javax.activation	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.istack:istack-commons	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.istack:istack-commons-runtime	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.bind.mvn:jaxb-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.bind.mvn:jaxb-runtime-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.bind.mvn:jaxb-txw-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.bind:jaxb-bom-ext	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.fastinfoset:FastInfoset	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
com.sun.xml.fastinfoset:fastinfoset-project	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
commons-codec:commons-codec	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
commons-io:commons-io	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
commons-logging:commons-logging	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
io.github.java-diff-utils:java-diff-utils	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.github.java-diff-utils:java-diff-utils-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
io.grpc:grpc-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-context	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-core	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-inprocess	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-netty	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-protobuf	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-protobuf-lite	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-services	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-stub	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.grpc:grpc-util	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-buffer	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-codec	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-codec-http	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-codec-http2	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-codec-socks	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-common	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-handler	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-handler-proxy	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
io.netty:netty-resolver	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-transport	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.netty:netty-transport-native-unix-common	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.opencensus:opencensus-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.opencensus:opencensus-proto	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
io.perfmark:perfmark-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
jakarta.activation:jakarta.activation-api	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
jakarta.xml.bind:jakarta.xml.bind-api	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
jakarta.xml.bind:jakarta.xml.bind-api-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
javax.annotation:javax.annotation-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
javax.inject:javax.inject	Ships in the APK. Pulled in transitively by com.google.firebase:firebase-messaging; no source in this module names it directly.	PB-SEC-8
junit:junit	The unit-test runner behind ./gradlew test. Test runtime classpath only; never packaged into the APK.	PB-TOOL-6
net.java.dev.jna:jna	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
net.java.dev.jna:jna-platform	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
net.java:jvnet-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
net.sf.jopt-simple:jopt-simple	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
net.sf.kxml:kxml2	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.apache.commons:commons-compress	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.commons:commons-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
